Observation,Clan,Animal.ID,Rank,Park,DateTime,TotalCarnivores,Speed,OverlapOffset
6398,SerenaNorth,EMA,Low,TM,6/15/2013 19:00,0,1.539852437,1.093161446
6399,SerenaNorth,EMA,Low,TM,6/15/2013 20:00,0,0.12164851,-0.578548033
6400,SerenaNorth,SHRM,High,TM,6/15/2013 20:00,0,2.136101297,-1.193642191
6401,SerenaNorth,SHRM,High,TM,6/15/2013 21:00,0,2.880017782,0.153374445
6402,SerenaNorth,WAFL,High,TM,6/15/2013 22:00,0,-0.764174408,-0.647575919
6403,SerenaNorth,WAFL,High,TM,6/15/2013 23:00,0,1.57060479,-0.647575919
6404,SerenaNorth,EMA,Low,TM,6/15/2013 23:00,0,3.106310309,-1.074584037
6405,SerenaNorth,SHRM,High,TM,6/16/2013 00:00,0,0.160605131,1.23362613
6406,SerenaNorth,TNSL,Low,TM,6/16/2013 00:00,0,-0.780431444,-0.647575919
6407,SerenaNorth,EMA,Low,TM,6/16/2013 00:00,0,3.147874797,1.622355606
6408,SerenaNorth,SHRM,High,TM,6/16/2013 01:00,0,-0.765306225,-0.565366874
6409,SerenaNorth,TNSL,Low,TM,6/16/2013 01:00,0,0.745737507,-0.647575919
6410,SerenaNorth,EMA,Low,TM,6/16/2013 01:00,0,2.587915854,0.653698514
6411,SerenaNorth,SHRM,High,TM,6/16/2013 02:00,3,-0.277407728,1.633842928
6412,SerenaNorth,SHRM,High,TM,6/16/2013 03:00,0,1.971939684,0.047642208
6413,SerenaNorth,WAFL,High,TM,6/16/2013 04:00,0,-0.779656302,-0.647575919
6414,SerenaNorth,SHRM,High,TM,6/16/2013 04:00,0,0.77348362,-1.167282462
6415,SerenaNorth,WAFL,High,TM,6/16/2013 05:00,0,-0.780351338,-0.647575919
6416,SerenaNorth,EMA,Low,TM,6/16/2013 05:00,0,1.186832368,-1.149595931
6417,SerenaNorth,WAFL,High,TM,6/16/2013 06:00,0,-0.783389671,-0.647575919
6418,SerenaNorth,EMA,Low,TM,6/16/2013 06:00,0,-0.368240578,-0.577751969
6419,SerenaNorth,SHRM,High,TM,6/16/2013 07:00,0,0.70456204,1.533610665
6420,SerenaNorth,WAFL,High,TM,6/16/2013 07:00,0,-0.782677251,-0.647575919
6421,SerenaNorth,EMA,Low,TM,6/16/2013 07:00,0,-0.7275179,-0.95556814
6422,SerenaNorth,SHRM,High,TM,6/16/2013 08:00,0,-0.777352185,-1.198280713
6423,SerenaNorth,EMA,Low,TM,6/16/2013 08:00,0,-0.781233382,-0.95556814
6424,SerenaNorth,SHRM,High,TM,6/16/2013 09:00,0,-0.782357186,-1.198280713
6425,SerenaNorth,WAFL,High,TM,6/16/2013 09:00,0,-0.782723265,-0.647575919
6426,SerenaNorth,EMA,Low,TM,6/16/2013 09:00,0,-0.783188208,-0.95556814
6427,SerenaNorth,EMA,Low,TM,6/16/2013 17:00,0,-0.771968827,-0.95556814
6428,SerenaNorth,EMA,Low,TM,6/16/2013 18:00,0,-0.771654156,-0.95556814
6429,SerenaNorth,SHRM,High,TM,6/16/2013 20:00,0,-0.735730744,-0.647575919
6430,SerenaNorth,EMA,Low,TM,6/16/2013 20:00,0,2.504395262,1.526578317
6431,SerenaNorth,EMA,Low,TM,6/16/2013 21:00,2,3.104524593,1.62392735
6432,SerenaNorth,EMA,Low,TM,6/16/2013 22:00,0,1.344513139,0.977506651
6433,SerenaNorth,WAFL,High,TM,6/16/2013 23:00,0,2.326058598,-0.092609861
6434,SerenaNorth,SHRM,High,TM,6/16/2013 23:00,0,0.753776073,-0.647575919
6435,SerenaSouth,JAVA,High,TM,6/17/2013 00:00,0,-0.767969819,-1.208328351
6436,SerenaNorth,WAFL,High,TM,6/17/2013 01:00,0,-0.783010231,-1.193642191
6437,SerenaSouth,JAVA,High,TM,6/17/2013 01:00,0,0.453595985,-1.208328351
6438,SerenaNorth,EMA,Low,TM,6/17/2013 02:00,0,-0.773828111,-0.647575919
6439,SerenaNorth,WAFL,High,TM,6/17/2013 02:00,0,-0.318925314,-1.193642191
6440,SerenaSouth,JAVA,High,TM,6/17/2013 02:00,0,0.937130506,-0.503289419
6441,SerenaNorth,EMA,Low,TM,6/17/2013 03:00,0,-0.7491399,-0.647575919
6442,SerenaSouth,JAVA,High,TM,6/17/2013 03:00,14,1.256878737,0.749955327
6443,SerenaNorth,WAFL,High,TM,6/17/2013 04:00,0,0.220910502,0.864016043
6444,SerenaSouth,JAVA,High,TM,6/17/2013 04:00,0,-0.044348258,0.410061852
6445,SerenaSouth,CLOV,High,TM,6/17/2013 04:00,0,-0.353465859,1.541867314
6446,SerenaNorth,SHRM,High,TM,6/17/2013 05:00,0,2.052500954,0.371740045
6447,SerenaNorth,EMA,Low,TM,6/17/2013 05:00,0,-0.617963048,-0.647575919
6448,SerenaNorth,WAFL,High,TM,6/17/2013 05:00,0,-0.78306248,-0.283673383
6449,SerenaSouth,JAVA,High,TM,6/17/2013 05:00,0,-0.103563375,1.378854324
6450,SerenaSouth,CLOV,High,TM,6/17/2013 05:00,0,-0.079026631,-0.880851294
6451,SerenaSouth,SLIN,High,TM,6/17/2013 05:00,0,-0.717748888,-1.208328351
6452,SerenaSouth,TAJ,Low,TM,6/17/2013 05:00,0,0.845697811,-1.227297106
6453,SerenaNorth,WAFL,High,TM,6/17/2013 06:00,0,2.622498094,-0.283673383
6454,SerenaNorth,SHRM,High,TM,6/17/2013 06:00,0,-0.784066884,-1.193642191
6455,SerenaSouth,JAVA,High,TM,6/17/2013 06:00,0,0.159497566,-1.098912834
6456,SerenaSouth,SLIN,High,TM,6/17/2013 06:00,0,1.277556481,-1.208328351
6457,SerenaSouth,CLOV,High,TM,6/17/2013 06:00,0,0.297664185,-1.208328351
6458,SerenaSouth,TAJ,Low,TM,6/17/2013 06:00,0,0.683446728,0.824120984
6459,SerenaNorth,WAFL,High,TM,6/17/2013 07:00,0,1.492485473,1.553152696
6460,SerenaNorth,SHRM,High,TM,6/17/2013 07:00,0,-0.78272329,-1.193642191
6461,SerenaNorth,EMA,Low,TM,6/17/2013 07:00,0,1.722975555,1.449409341
6462,SerenaSouth,JAVA,High,TM,6/17/2013 07:00,0,-0.157938103,0.571799721
6463,SerenaSouth,TAJ,Low,TM,6/17/2013 07:00,0,-0.406235527,-1.208328351
6464,SerenaNorth,TNSL,Low,TM,6/17/2013 08:00,0,-0.612127816,-0.647575919
6465,SerenaNorth,SHRM,High,TM,6/17/2013 08:00,0,-0.783314861,-1.193642191
6466,SerenaSouth,JAVA,High,TM,6/17/2013 08:00,1,-0.782982429,0.97087558
6467,SerenaSouth,TAJ,Low,TM,6/17/2013 08:00,0,-0.78078904,-0.567140607
6468,SerenaNorth,WAFL,High,TM,6/17/2013 09:00,0,-0.775592475,-1.149595931
6469,SerenaNorth,SHRM,High,TM,6/17/2013 09:00,0,-0.774820874,-1.193642191
6470,SerenaSouth,JAVA,High,TM,6/17/2013 09:00,1,-0.781351341,0.97087558
6471,SerenaSouth,TAJ,Low,TM,6/17/2013 09:00,0,-0.781057706,-0.567140607
6472,SerenaNorth,SHRM,High,TM,6/17/2013 17:00,0,-0.779674277,-1.193642191
6473,SerenaSouth,JAVA,High,TM,6/17/2013 17:00,0,-0.780552771,1.283326158
6474,SerenaSouth,TAJ,Low,TM,6/17/2013 17:00,0,-0.663306121,0.391487777
6475,SerenaNorth,SHRM,High,TM,6/17/2013 18:00,0,-0.778760838,-1.193642191
6476,SerenaSouth,JAVA,High,TM,6/17/2013 18:00,0,0.796047499,1.283326158
6477,SerenaSouth,TAJ,Low,TM,6/17/2013 18:00,0,-0.748731847,0.391487777
6478,SerenaNorth,SHRM,High,TM,6/17/2013 19:00,0,-0.780124118,-1.193642191
6479,SerenaSouth,TAJ,Low,TM,6/17/2013 19:00,0,-0.68472591,0.391487777
6480,SerenaNorth,SHRM,High,TM,6/17/2013 20:00,0,-0.143507359,-1.193642191
6481,SerenaNorth,EMA,Low,TM,6/17/2013 20:00,0,-0.783022789,-0.246560049
6482,SerenaSouth,CLOV,High,TM,6/17/2013 20:00,0,-0.604159699,-1.225573017
6483,SerenaSouth,TAJ,Low,TM,6/17/2013 20:00,0,-0.457345835,0.391487777
6484,SerenaSouth,JAVA,High,TM,6/17/2013 20:00,0,-0.399807131,-0.023685573
6485,SerenaNorth,EMA,Low,TM,6/17/2013 21:00,0,1.830995815,-0.246560049
6486,SerenaSouth,CLOV,High,TM,6/17/2013 21:00,0,-0.658736304,0.718604237
6487,SerenaSouth,JAVA,High,TM,6/17/2013 21:00,0,0.034616827,0.391487777
6488,SerenaSouth,TAJ,Low,TM,6/17/2013 21:00,0,-0.779697443,-0.096777849
6489,SerenaNorth,HNDY,Low,TM,6/17/2013 22:00,0,-0.779514107,-1.17696358
6490,SerenaSouth,CLOV,High,TM,6/17/2013 22:00,0,1.183153408,-1.225573017
6491,SerenaSouth,JAVA,High,TM,6/17/2013 22:00,0,0.332643561,-0.106102811
6492,SerenaSouth,TAJ,Low,TM,6/17/2013 22:00,0,-0.282876332,-0.096777849
6493,SerenaNorth,WAFL,High,TM,6/17/2013 23:00,0,-0.643414842,1.093161446
6494,SerenaNorth,HNDY,Low,TM,6/17/2013 23:00,0,-0.780259444,-1.17696358
6495,SerenaNorth,EMA,Low,TM,6/17/2013 23:00,0,-0.261699,-1.143990186
6496,SerenaNorth,SHRM,High,TM,6/17/2013 23:00,0,-0.782050072,-1.193642191
6497,SerenaNorth,TNSL,Low,TM,6/17/2013 23:00,0,-0.78082721,-0.246560049
6498,SerenaSouth,BART,High,TM,6/17/2013 23:00,0,1.493536655,0.890587
6499,SerenaSouth,TAJ,Low,TM,6/17/2013 23:00,0,-0.762925579,-1.208328351
6500,SerenaSouth,JAVA,High,TM,6/17/2013 23:00,0,-0.746068452,-1.208328351
6501,SerenaNorth,WAFL,High,TM,6/18/2013 00:00,0,-0.778011359,0.000313353
6502,SerenaNorth,HNDY,Low,TM,6/18/2013 00:00,0,-0.776840713,-1.17696358
6503,SerenaNorth,EMA,Low,TM,6/18/2013 00:00,0,0.026976335,0.09314823
6504,SerenaNorth,SHRM,High,TM,6/18/2013 00:00,0,-0.677573006,-1.193642191
6505,SerenaNorth,TNSL,Low,TM,6/18/2013 00:00,0,-0.78292248,-0.246560049
6506,SerenaSouth,BART,High,TM,6/18/2013 00:00,0,-0.695938587,-1.208328351
6507,SerenaSouth,JAVA,High,TM,6/18/2013 00:00,0,-0.78215055,-1.208328351
6508,SerenaSouth,TAJ,Low,TM,6/18/2013 00:00,0,-0.779164009,-1.208328351
6509,SerenaNorth,WAFL,High,TM,6/18/2013 01:00,0,-0.781255639,0.000313353
6510,SerenaNorth,HNDY,Low,TM,6/18/2013 01:00,0,-0.765837474,-1.17696358
6511,SerenaNorth,SHRM,High,TM,6/18/2013 01:00,0,5.884922138,-1.193642191
6512,SerenaNorth,TNSL,Low,TM,6/18/2013 01:00,0,6.739459561,-0.246560049
6513,SerenaSouth,TAJ,Low,TM,6/18/2013 01:00,0,-0.655662075,-1.208328351
6514,SerenaSouth,BART,High,TM,6/18/2013 01:00,0,-0.781808249,-1.208328351
6515,SerenaSouth,JAVA,High,TM,6/18/2013 01:00,0,-0.545255174,-1.208328351
6516,SerenaNorth,WAFL,High,TM,6/18/2013 02:00,0,0.704524309,0.000313353
6517,SerenaNorth,HNDY,Low,TM,6/18/2013 02:00,0,-0.768745591,-1.17696358
6518,SerenaNorth,EMA,Low,TM,6/18/2013 02:00,0,0.434326783,-0.20707051
6519,SerenaNorth,TNSL,Low,TM,6/18/2013 02:00,0,0.417312023,-0.20707051
6520,SerenaNorth,SHRM,High,TM,6/18/2013 02:00,0,0.411486495,-0.20707051
6521,SerenaSouth,BART,High,TM,6/18/2013 02:00,0,-0.779398072,-1.208328351
6522,SerenaSouth,TAJ,Low,TM,6/18/2013 02:00,0,-0.584485757,-1.208328351
6523,SerenaSouth,JAVA,High,TM,6/18/2013 02:00,0,-0.662117246,-0.023685573
6524,SerenaNorth,WAFL,High,TM,6/18/2013 03:00,0,1.928442923,-0.034695484
6525,SerenaNorth,HNDY,Low,TM,6/18/2013 03:00,0,-0.782348281,-1.17696358
6526,SerenaSouth,TAJ,Low,TM,6/18/2013 03:00,0,-0.690381492,0.391487777
6527,SerenaSouth,JAVA,High,TM,6/18/2013 03:00,0,-0.677500052,1.541867314
6528,SerenaSouth,BART,High,TM,6/18/2013 03:00,0,-0.624745215,-1.208328351
6529,SerenaNorth,HNDY,Low,TM,6/18/2013 04:00,0,-0.650702362,-1.17696358
6530,SerenaNorth,WAFL,High,TM,6/18/2013 04:00,0,2.556284673,0.843797183
6531,SerenaSouth,BART,High,TM,6/18/2013 04:00,0,1.553800297,0.391487777
6532,SerenaSouth,TAJ,Low,TM,6/18/2013 04:00,0,-0.642571251,0.391487777
6533,SerenaSouth,JAVA,High,TM,6/18/2013 04:00,0,-0.437738766,1.541867314
6534,SerenaNorth,WAFL,High,TM,6/18/2013 05:00,0,4.222631766,1.358606771
6535,SerenaSouth,BART,High,TM,6/18/2013 05:00,0,0.326808527,-1.171421608
6536,SerenaSouth,TAJ,Low,TM,6/18/2013 05:00,0,-0.780309072,-0.567140607
6537,SerenaSouth,JAVA,High,TM,6/18/2013 05:00,0,-0.732904424,-0.567140607
6538,SerenaSouth,BART,High,TM,6/18/2013 06:00,0,-0.783191115,0.099391324
6539,SerenaSouth,JAVA,High,TM,6/18/2013 06:00,0,-0.646629367,-0.567140607
6540,SerenaSouth,TAJ,Low,TM,6/18/2013 06:00,0,-0.781861736,-0.567140607
6541,SerenaNorth,HNDY,Low,TM,6/18/2013 07:00,0,-0.7832997,-1.178611417
6542,SerenaSouth,BART,High,TM,6/18/2013 07:00,0,-0.78161783,0.099391324
6543,SerenaSouth,JAVA,High,TM,6/18/2013 07:00,0,-0.366858096,-0.567140607
6544,SerenaSouth,TAJ,Low,TM,6/18/2013 07:00,0,0.171254341,-0.567140607
6545,SerenaNorth,HNDY,Low,TM,6/18/2013 08:00,0,-0.778835267,-1.178611417
6546,SerenaSouth,BART,High,TM,6/18/2013 08:00,0,-0.783188174,0.099391324
6547,SerenaSouth,TAJ,Low,TM,6/18/2013 08:00,0,-0.780529437,0.360476355
6548,SerenaSouth,JAVA,High,TM,6/18/2013 08:00,0,-0.593759497,-0.023685573
6549,SerenaNorth,HNDY,Low,TM,6/18/2013 09:00,0,-0.504848408,-1.178611417
6550,SerenaSouth,BART,High,TM,6/18/2013 09:00,0,-0.778638546,0.099391324
6551,SerenaSouth,TAJ,Low,TM,6/18/2013 09:00,0,-0.637017871,0.360476355
6552,SerenaSouth,JAVA,High,TM,6/18/2013 09:00,0,-0.782539761,-0.639512558
6553,SerenaSouth,TAJ,Low,TM,6/18/2013 17:00,0,-0.783959529,0.992462705
6554,SerenaSouth,JAVA,High,TM,6/18/2013 17:00,0,-0.779335185,-0.639512558
6555,SerenaSouth,TAJ,Low,TM,6/18/2013 18:00,0,-0.581721162,0.992462705
6556,SerenaSouth,JAVA,High,TM,6/18/2013 18:00,0,-0.77710374,-0.639512558
6557,SerenaSouth,TAJ,Low,TM,6/18/2013 19:00,0,0.608634582,-1.166808281
6558,SerenaSouth,JAVA,High,TM,6/18/2013 19:00,0,-0.742868403,-0.639512558
6559,SerenaSouth,JAVA,High,TM,6/18/2013 20:00,0,-0.784066884,-0.639512558
6560,SerenaSouth,JAVA,High,TM,6/18/2013 21:00,0,-0.769997949,-0.639512558
6561,SerenaNorth,SHRM,High,TM,6/18/2013 22:00,0,-0.782348276,1.04937675
6562,SerenaSouth,JAVA,High,TM,6/18/2013 22:00,0,-0.780747337,-0.639512558
6563,SerenaNorth,SHRM,High,TM,6/18/2013 23:00,0,-0.778863323,1.04937675
6564,SerenaSouth,JAVA,High,TM,6/18/2013 23:00,0,-0.764636887,-0.639512558
6565,SerenaNorth,SHRM,High,TM,6/19/2013 00:00,0,-0.783234514,1.04937675
6566,SerenaNorth,TNSL,Low,TM,6/19/2013 00:00,0,2.673485456,1.266174328
6567,SerenaSouth,JAVA,High,TM,6/19/2013 00:00,0,-0.759486129,-0.639512558
6568,SerenaNorth,TNSL,Low,TM,6/19/2013 01:00,0,0.762655995,0.121266134
6569,SerenaNorth,SHRM,High,TM,6/19/2013 01:00,0,-0.782984061,1.04937675
6570,SerenaNorth,WAFL,High,TM,6/19/2013 01:00,0,2.726656169,1.688899068
6571,SerenaSouth,JAVA,High,TM,6/19/2013 01:00,0,-0.781861736,-0.639512558
6572,SerenaNorth,WAFL,High,TM,6/19/2013 02:00,0,1.912850138,1.355803046
6573,SerenaNorth,TNSL,Low,TM,6/19/2013 02:00,0,-0.759927145,-0.647575919
6574,SerenaNorth,SHRM,High,TM,6/19/2013 02:00,0,-0.780731432,1.04937675
6575,SerenaSouth,JAVA,High,TM,6/19/2013 02:00,0,-0.782348272,-0.639512558
6576,SerenaNorth,WAFL,High,TM,6/19/2013 03:00,0,-0.406806966,-0.647575919
6577,SerenaNorth,SHRM,High,TM,6/19/2013 03:00,0,1.37588858,1.04937675
6578,SerenaNorth,EMA,Low,TM,6/19/2013 03:00,0,3.713153264,-1.227254127
6579,SerenaSouth,JAVA,High,TM,6/19/2013 03:00,0,-0.78085246,-0.639512558
6580,SerenaNorth,TNSL,Low,TM,6/19/2013 04:00,0,0.660882333,1.546294752
6581,SerenaNorth,WAFL,High,TM,6/19/2013 04:00,0,-0.536701953,1.546294752
6582,SerenaNorth,SHRM,High,TM,6/19/2013 04:00,0,3.078142073,-0.882889269
6583,SerenaNorth,EMA,Low,TM,6/19/2013 04:00,0,2.131005916,1.025460658
6584,SerenaSouth,JAVA,High,TM,6/19/2013 04:00,0,-0.784066884,-0.639512558
6585,SerenaNorth,WAFL,High,TM,6/19/2013 05:00,2,-0.778984837,1.526825223
6586,SerenaSouth,TAJ,Low,TM,6/19/2013 05:00,0,0.636082794,-1.109266639
6587,SerenaSouth,JAVA,High,TM,6/19/2013 05:00,0,-0.688473747,-0.639512558
6588,SerenaNorth,WAFL,High,TM,6/19/2013 06:00,2,-0.78210858,1.526825223
6589,SerenaNorth,EMA,Low,TM,6/19/2013 06:00,0,-0.242424827,-0.647575919
6590,SerenaNorth,SHRM,High,TM,6/19/2013 06:00,0,-0.782599579,-1.193642191
6591,SerenaSouth,BART,High,TM,6/19/2013 06:00,0,-0.328334532,-1.098920717
6592,SerenaSouth,TAJ,Low,TM,6/19/2013 06:00,0,-0.169825753,-1.227318499
6593,SerenaSouth,JAVA,High,TM,6/19/2013 06:00,0,-0.775356231,-0.639512558
6594,SerenaNorth,WAFL,High,TM,6/19/2013 07:00,2,-0.778073232,1.526825223
6595,SerenaNorth,SHRM,High,TM,6/19/2013 07:00,0,-0.782348323,-1.193642191
6596,SerenaSouth,TAJ,Low,TM,6/19/2013 07:00,0,-0.635829469,-1.208328351
6597,SerenaSouth,JAVA,High,TM,6/19/2013 07:00,0,-0.78094052,-0.639512558
6598,SerenaNorth,WAFL,High,TM,6/19/2013 08:00,2,-0.774621288,1.526825223
6599,SerenaSouth,BART,High,TM,6/19/2013 08:00,0,-0.778640529,-1.144627314
6600,SerenaSouth,TAJ,Low,TM,6/19/2013 08:00,0,-0.775696,0.391487777
6601,SerenaSouth,JAVA,High,TM,6/19/2013 08:00,0,-0.780860211,-0.639512558
6602,SerenaNorth,WAFL,High,TM,6/19/2013 09:00,2,-0.760731788,1.526825223
6603,SerenaSouth,BART,High,TM,6/19/2013 09:00,0,-0.779319973,-1.144627314
6604,SerenaSouth,TAJ,Low,TM,6/19/2013 09:00,0,-0.188206841,0.391487777
6605,SerenaSouth,JAVA,High,TM,6/19/2013 09:00,0,-0.677753463,-0.639512558
6606,SerenaNorth,EMA,Low,TM,6/19/2013 17:00,0,-0.751065968,-1.028822376
6607,SerenaNorth,WAFL,High,TM,6/19/2013 17:00,2,-0.77573215,1.526825223
6608,SerenaNorth,SHRM,High,TM,6/19/2013 17:00,0,-0.708112181,-1.193642191
6609,SerenaSouth,TAJ,Low,TM,6/19/2013 17:00,0,-0.778576708,-1.227318499
6610,SerenaSouth,JAVA,High,TM,6/19/2013 17:00,0,-0.746344493,-1.208328351
6611,SerenaNorth,EMA,Low,TM,6/19/2013 18:00,0,-0.773171477,-1.164502378
6612,SerenaNorth,WAFL,High,TM,6/19/2013 18:00,2,1.463383713,1.526825223
6613,SerenaNorth,SHRM,High,TM,6/19/2013 18:00,0,-0.737520011,-1.193642191
6614,SerenaSouth,TAJ,Low,TM,6/19/2013 18:00,0,0.0797264,-1.227318499
6615,SerenaSouth,JAVA,High,TM,6/19/2013 18:00,0,-0.780575464,-1.208328351
6616,SerenaNorth,EMA,Low,TM,6/19/2013 19:00,0,-0.323703163,-1.164502378
6617,SerenaNorth,SHRM,High,TM,6/19/2013 19:00,0,-0.781178754,-1.193642191
6618,SerenaSouth,JAVA,High,TM,6/19/2013 19:00,0,-0.715648623,-1.208328351
6619,SerenaNorth,EMA,Low,TM,6/19/2013 20:00,0,-0.755892211,-0.647575919
6620,SerenaNorth,WAFL,High,TM,6/19/2013 20:00,0,2.882493907,1.255933017
6621,SerenaNorth,SHRM,High,TM,6/19/2013 20:00,0,-0.775887467,-1.193642191
6622,SerenaSouth,TAJ,Low,TM,6/19/2013 20:00,0,1.061805061,-0.946384944
6623,SerenaSouth,JAVA,High,TM,6/19/2013 20:00,0,-0.648937791,0.391487777
6624,SerenaNorth,WAFL,High,TM,6/19/2013 21:00,3,-0.783114247,1.633842928
6625,SerenaNorth,SHRM,High,TM,6/19/2013 21:00,0,-0.781250005,-1.193642191
6626,SerenaSouth,JAVA,High,TM,6/19/2013 21:00,0,-0.613244109,-1.208328351
6627,SerenaNorth,WAFL,High,TM,6/19/2013 22:00,3,-0.783017958,1.633842928
6628,SerenaNorth,EMA,Low,TM,6/19/2013 22:00,0,2.65409349,-0.37292071
6629,SerenaNorth,SHRM,High,TM,6/19/2013 22:00,0,-0.78008695,-1.193642191
6630,SerenaSouth,JAVA,High,TM,6/19/2013 22:00,0,-0.500373439,-1.208328351
6631,SerenaNorth,SHRM,High,TM,6/19/2013 23:00,0,1.5576437,-1.193642191
6632,SerenaNorth,EMA,Low,TM,6/19/2013 23:00,0,2.272311493,0.196135566
6633,SerenaSouth,TAJ,Low,TM,6/19/2013 23:00,0,0.10566694,1.654481107
6634,SerenaSouth,JAVA,High,TM,6/19/2013 23:00,0,1.934633144,1.541867314
6635,SerenaNorth,SHRM,High,TM,6/20/2013 00:00,0,4.583744911,0.915771428
6636,SerenaSouth,TAJ,Low,TM,6/20/2013 00:00,0,-0.759595449,0.866082781
6637,SerenaSouth,JAVA,High,TM,6/20/2013 00:00,0,0.604265598,0.912162189
6638,SerenaSouth,TAJ,Low,TM,6/20/2013 01:00,0,-0.763737112,0.866082781
6639,SerenaNorth,SHRM,High,TM,6/20/2013 02:00,0,-0.772370168,-0.20707051
6640,SerenaNorth,TNSL,Low,TM,6/20/2013 02:00,0,0.241541678,0.87310878
6641,SerenaSouth,TAJ,Low,TM,6/20/2013 02:00,0,-0.778875923,0.866082781
6642,SerenaNorth,SHRM,High,TM,6/20/2013 03:00,0,0.159991,-0.20707051
6643,SerenaNorth,TNSL,Low,TM,6/20/2013 03:00,0,-0.743570692,-0.754470167
6644,SerenaSouth,TAJ,Low,TM,6/20/2013 03:00,0,0.619174636,0.866082781
6645,SerenaSouth,JAVA,High,TM,6/20/2013 03:00,0,-0.78367714,-0.639512558
6646,SerenaNorth,SHRM,High,TM,6/20/2013 04:00,0,0.735792087,-1.225078684
6647,SerenaNorth,TNSL,Low,TM,6/20/2013 04:00,0,1.963671996,-0.754470167
6648,SerenaSouth,TAJ,Low,TM,6/20/2013 04:00,0,0.809482771,-1.174641033
6649,SerenaSouth,JAVA,High,TM,6/20/2013 04:00,0,-0.783189835,-0.639512558
6650,SerenaSouth,TAJ,Low,TM,6/20/2013 05:00,0,-0.696260871,0.391487777
6651,SerenaSouth,JAVA,High,TM,6/20/2013 05:00,0,-0.783101179,-0.639512558
6652,SerenaSouth,TAJ,Low,TM,6/20/2013 06:00,0,-0.599530058,0.391487777
6653,SerenaSouth,JAVA,High,TM,6/20/2013 06:00,0,-0.745915518,-0.639512558
6654,SerenaNorth,HNDY,Low,TM,6/20/2013 07:00,0,-0.78298655,-1.149595931
6655,SerenaNorth,SHRM,High,TM,6/20/2013 07:00,0,-0.783188208,-1.225078684
6656,SerenaSouth,TAJ,Low,TM,6/20/2013 07:00,0,-0.368366728,0.391487777
6657,SerenaSouth,JAVA,High,TM,6/20/2013 07:00,0,-0.78233009,-0.639512558
6658,SerenaNorth,HNDY,Low,TM,6/20/2013 08:00,0,-0.782599533,-1.149595931
6659,SerenaNorth,SHRM,High,TM,6/20/2013 08:00,0,-0.784209319,-1.225078684
6660,SerenaSouth,TAJ,Low,TM,6/20/2013 08:00,0,-0.745886431,-1.227318499
6661,SerenaSouth,JAVA,High,TM,6/20/2013 08:00,0,-0.783486425,-0.639512558
6662,SerenaNorth,HNDY,Low,TM,6/20/2013 09:00,0,-0.782027734,-1.149595931
6663,SerenaNorth,SHRM,High,TM,6/20/2013 09:00,0,-0.781625992,-1.225078684
6664,SerenaSouth,TAJ,Low,TM,6/20/2013 09:00,0,-0.768884492,-1.227318499
6665,SerenaSouth,JAVA,High,TM,6/20/2013 09:00,0,-0.781394706,-0.639512558
6666,SerenaNorth,HNDY,Low,TM,6/20/2013 17:00,0,-0.777123258,-0.288732753
6667,SerenaNorth,SHRM,High,TM,6/20/2013 17:00,0,-0.781788558,-1.225078684
6668,SerenaSouth,SLIN,High,TM,6/20/2013 17:00,0,-0.783574933,0.600497026
6669,SerenaSouth,TAJ,Low,TM,6/20/2013 17:00,0,-0.782098145,-1.227318499
6670,SerenaSouth,JAVA,High,TM,6/20/2013 17:00,0,-0.460981955,-0.639512558
6671,SerenaNorth,HNDY,Low,TM,6/20/2013 18:00,0,-0.696441835,-0.288732753
6672,SerenaNorth,SHRM,High,TM,6/20/2013 18:00,0,-0.350090053,-1.225078684
6673,SerenaSouth,SLIN,High,TM,6/20/2013 18:00,0,-0.780409977,0.600497026
6674,SerenaSouth,TAJ,Low,TM,6/20/2013 18:00,0,-0.768748833,-1.227318499
6675,SerenaSouth,JAVA,High,TM,6/20/2013 18:00,0,0.175411955,-1.208328351
6676,SerenaNorth,SHRM,High,TM,6/20/2013 19:00,0,1.238636808,0.90542154
6677,SerenaNorth,WAFL,High,TM,6/20/2013 19:00,0,2.542502527,-1.222864246
6678,SerenaSouth,SLIN,High,TM,6/20/2013 19:00,0,-0.779594535,0.600497026
6679,SerenaSouth,TAJ,Low,TM,6/20/2013 19:00,0,-0.470981885,-1.227318499
6680,SerenaNorth,HNDY,Low,TM,6/20/2013 20:00,0,2.333053082,1.550467374
6681,SerenaNorth,WAFL,High,TM,6/20/2013 20:00,0,3.130936918,0.45713496
6682,SerenaSouth,SLIN,High,TM,6/20/2013 20:00,0,-0.740715563,0.600497026
6683,SerenaSouth,TAJ,Low,TM,6/20/2013 20:00,0,-0.783022734,1.528341909
6684,SerenaNorth,HNDY,Low,TM,6/20/2013 21:00,0,2.697271483,-0.807443924
6685,SerenaSouth,JAVA,High,TM,6/20/2013 21:00,0,1.836446663,-0.109636807
6686,SerenaSouth,SLIN,High,TM,6/20/2013 21:00,0,-0.779865292,0.600497026
6687,SerenaSouth,TAJ,Low,TM,6/20/2013 21:00,0,-0.775487014,1.528341909
6688,SerenaNorth,SHRM,High,TM,6/20/2013 22:00,0,-0.778043984,-1.193642191
6689,SerenaSouth,JAVA,High,TM,6/20/2013 22:00,0,1.587633773,1.253275821
6690,SerenaSouth,SLIN,High,TM,6/20/2013 22:00,0,-0.780615109,0.600497026
